#Station Long Name,Turner at Barry Drive
#Station Number,570813
#Station Location Latitude,-35.26752778
#Station Location Longitude,149.12294444
#Parameter Type Name,Rainfall
#Timeseries Name,PR00QaQc.Merged.AsStored.1
#Unit Name,millimeter
#DATA_OWNER_NAME,"ACT - Environment, Planning and Sustainable Development Directorate"
#Rows,17696
#Timestamp,Value,Quality Code,Interpolation Type
2020-12-17T19:00:00.000+10:00,0.0,140,201
2020-12-17T19:57:12.000+10:00,0.0,10,201
2020-12-17T20:00:00.000+10:00,0.0,140,201
2020-12-17T20:57:12.000+10:00,0.0,10,201
2020-12-17T21:00:00.000+10:00,0.0,140,201
2020-12-17T21:57:12.000+10:00,0.0,10,201
2020-12-17T22:00:00.000+10:00,0.0,140,201
2020-12-17T22:57:13.000+10:00,0.0,10,201
2020-12-17T23:00:00.000+10:00,0.0,140,201
2020-12-17T23:57:13.000+10:00,0.0,10,201
2020-12-18T00:00:00.000+10:00,0.0,140,201
2020-12-18T00:57:13.000+10:00,0.0,10,201
2020-12-18T01:00:00.000+10:00,0.0,140,201
2020-12-18T01:57:13.000+10:00,0.0,10,201
2020-12-18T02:00:00.000+10:00,0.0,140,201
2020-12-18T02:57:13.000+10:00,0.0,10,201
2020-12-18T03:00:00.000+10:00,0.0,140,201
2020-12-18T03:57:13.000+10:00,0.0,10,201
2020-12-18T04:00:00.000+10:00,0.0,140,201
2020-12-18T04:57:13.000+10:00,0.0,10,201
2020-12-18T05:00:00.000+10:00,0.0,140,201
2020-12-18T05:57:13.000+10:00,0.0,10,201
2020-12-18T06:00:00.000+10:00,0.0,140,201
2020-12-18T06:57:14.000+10:00,0.0,10,201
2020-12-18T07:00:00.000+10:00,0.0,140,201
2020-12-18T07:57:14.000+10:00,0.0,10,201
2020-12-18T08:00:00.000+10:00,0.0,140,201
2020-12-18T08:57:14.000+10:00,0.0,10,201
2020-12-18T09:00:00.000+10:00,0.0,140,201
2020-12-18T09:57:14.000+10:00,0.0,10,201
2020-12-18T10:00:00.000+10:00,0.0,140,201
2020-12-18T10:57:14.000+10:00,0.0,10,201
2020-12-18T11:00:00.000+10:00,0.0,140,201
2020-12-18T11:57:14.000+10:00,0.0,10,201
2020-12-18T12:00:00.000+10:00,0.0,140,201
2020-12-18T12:57:14.000+10:00,0.0,10,201
2020-12-18T13:00:00.000+10:00,0.0,140,201
2020-12-18T13:57:14.000+10:00,0.0,10,201
2020-12-18T14:00:00.000+10:00,0.0,140,201
2020-12-18T14:57:15.000+10:00,0.0,10,201
2020-12-18T15:00:00.000+10:00,0.0,140,201
2020-12-18T15:57:15.000+10:00,0.0,10,201
2020-12-18T16:00:00.000+10:00,0.0,140,201
2020-12-18T16:57:15.000+10:00,0.0,10,201
2020-12-18T17:00:00.000+10:00,0.0,140,201
2020-12-18T17:57:15.000+10:00,0.0,10,201
2020-12-18T18:00:00.000+10:00,0.0,140,201
2020-12-18T18:57:15.000+10:00,0.0,10,201
2020-12-18T19:00:00.000+10:00,0.0,140,201
2020-12-18T19:57:15.000+10:00,0.0,10,201
2020-12-18T20:00:00.000+10:00,0.0,140,201
2020-12-18T20:57:15.000+10:00,0.0,10,201
2020-12-18T21:00:00.000+10:00,0.0,140,201
2020-12-18T21:57:15.000+10:00,0.0,10,201
2020-12-18T22:00:00.000+10:00,0.0,140,201
2020-12-18T22:57:16.000+10:00,0.0,10,201
2020-12-18T23:00:00.000+10:00,0.0,140,201
2020-12-18T23:57:16.000+10:00,0.0,10,201
2020-12-19T00:00:00.000+10:00,0.0,140,201
2020-12-19T00:57:16.000+10:00,0.0,10,201
2020-12-19T01:00:00.000+10:00,0.0,140,201
2020-12-19T01:57:16.000+10:00,0.0,10,201
2020-12-19T02:00:00.000+10:00,0.0,140,201
2020-12-19T02:57:16.000+10:00,0.0,10,201
2020-12-19T03:00:00.000+10:00,0.0,140,201
2020-12-19T03:57:16.000+10:00,0.0,10,201
2020-12-19T04:00:00.000+10:00,0.0,140,201
2020-12-19T04:57:16.000+10:00,0.0,10,201
2020-12-19T05:00:00.000+10:00,0.0,140,201
2020-12-19T05:57:16.000+10:00,0.0,10,201
2020-12-19T06:00:00.000+10:00,0.0,140,201
2020-12-19T06:57:17.000+10:00,0.0,10,201
2020-12-19T07:00:00.000+10:00,0.0,140,201
2020-12-19T07:57:17.000+10:00,0.0,10,201
2020-12-19T08:00:00.000+10:00,0.0,140,201
2020-12-19T08:57:17.000+10:00,0.0,10,201
2020-12-19T09:00:00.000+10:00,0.0,140,201
2020-12-19T09:57:17.000+10:00,0.0,10,201
2020-12-19T10:00:00.000+10:00,0.0,140,201
2020-12-19T10:57:17.000+10:00,0.0,10,201
2020-12-19T11:00:00.000+10:00,0.0,140,201
2020-12-19T11:57:17.000+10:00,0.0,10,201
2020-12-19T12:00:00.000+10:00,0.0,140,201
2020-12-19T12:57:17.000+10:00,0.0,10,201
2020-12-19T13:00:00.000+10:00,0.0,140,201
2020-12-19T13:57:17.000+10:00,0.0,10,201
2020-12-19T14:00:00.000+10:00,0.0,140,201
2020-12-19T14:57:18.000+10:00,0.0,10,201
2020-12-19T15:00:00.000+10:00,0.0,140,201
2020-12-19T15:57:18.000+10:00,0.0,10,201
2020-12-19T16:00:00.000+10:00,0.0,140,201
2020-12-19T16:57:18.000+10:00,0.0,10,201
2020-12-19T17:00:00.000+10:00,0.0,140,201
2020-12-19T17:57:18.000+10:00,0.0,10,201
2020-12-19T18:00:00.000+10:00,0.0,140,201
2020-12-19T18:57:18.000+10:00,0.0,10,201
2020-12-19T19:00:00.000+10:00,0.0,140,201
2020-12-19T19:57:18.000+10:00,0.0,10,201
2020-12-19T20:00:00.000+10:00,0.0,140,201
2020-12-19T20:57:18.000+10:00,0.0,10,201
2020-12-19T21:00:00.000+10:00,0.0,140,201
2020-12-19T21:57:18.000+10:00,0.0,10,201
2020-12-19T22:00:00.000+10:00,0.0,140,201
2020-12-19T22:57:19.000+10:00,0.0,10,201
2020-12-19T23:00:00.000+10:00,0.0,140,201
2020-12-19T23:57:19.000+10:00,0.0,10,201
2020-12-20T00:00:00.000+10:00,0.0,140,201
2020-12-20T00:57:19.000+10:00,0.0,10,201
2020-12-20T01:00:00.000+10:00,0.0,140,201
2020-12-20T01:57:19.000+10:00,0.0,10,201
2020-12-20T02:00:00.000+10:00,0.0,140,201
2020-12-20T02:57:19.000+10:00,0.0,10,201
2020-12-20T03:00:00.000+10:00,0.0,140,201
2020-12-20T03:57:19.000+10:00,0.0,10,201
2020-12-20T04:00:00.000+10:00,0.0,140,201
2020-12-20T04:57:19.000+10:00,0.0,10,201
2020-12-20T05:00:00.000+10:00,0.0,140,201
2020-12-20T05:57:19.000+10:00,0.0,10,201
2020-12-20T06:00:00.000+10:00,0.0,140,201
2020-12-20T06:57:20.000+10:00,0.0,10,201
2020-12-20T07:00:00.000+10:00,0.0,140,201
2020-12-20T07:57:20.000+10:00,0.0,10,201
2020-12-20T08:00:00.000+10:00,0.0,140,201
2020-12-20T08:57:20.000+10:00,0.0,10,201
2020-12-20T09:00:00.000+10:00,0.0,140,201
2020-12-20T09:57:20.000+10:00,0.0,10,201
2020-12-20T10:00:00.000+10:00,0.0,140,201
2020-12-20T10:57:20.000+10:00,0.0,10,201
2020-12-20T11:00:00.000+10:00,0.0,140,201
2020-12-20T11:57:20.000+10:00,0.0,10,201
2020-12-20T12:00:00.000+10:00,0.0,140,201
2020-12-20T12:57:20.000+10:00,0.0,10,201
2020-12-20T13:00:00.000+10:00,0.0,140,201
2020-12-20T13:57:20.000+10:00,0.0,10,201
2020-12-20T14:00:00.000+10:00,0.0,140,201
2020-12-20T14:57:21.000+10:00,0.0,10,201
2020-12-20T15:00:00.000+10:00,0.0,140,201
2020-12-20T15:57:21.000+10:00,0.0,10,201
2020-12-20T16:00:00.000+10:00,0.0,140,201
2020-12-20T16:57:21.000+10:00,0.0,10,201
2020-12-20T17:00:00.000+10:00,0.0,140,201
2020-12-20T17:57:21.000+10:00,0.0,10,201
2020-12-20T18:00:00.000+10:00,0.0,140,201
2020-12-20T18:57:21.000+10:00,0.0,10,201
2020-12-20T19:00:00.000+10:00,0.0,140,201
2020-12-20T19:57:21.000+10:00,0.0,10,201
2020-12-20T20:00:00.000+10:00,0.0,140,201
2020-12-20T20:57:21.000+10:00,0.0,10,201
2020-12-20T21:00:00.000+10:00,0.0,140,201
2020-12-20T21:57:21.000+10:00,0.0,10,201
2020-12-20T22:00:00.000+10:00,0.0,140,201
2020-12-20T22:57:22.000+10:00,0.0,10,201
2020-12-20T23:00:00.000+10:00,0.0,140,201
2020-12-20T23:57:22.000+10:00,0.0,10,201
2020-12-21T00:00:00.000+10:00,0.0,140,201
2020-12-21T00:57:22.000+10:00,0.0,10,201
2020-12-21T01:00:00.000+10:00,0.0,140,201
2020-12-21T01:57:22.000+10:00,0.0,10,201
2020-12-21T02:00:00.000+10:00,0.0,140,201
2020-12-21T02:57:22.000+10:00,0.0,10,201
2020-12-21T03:00:00.000+10:00,0.0,140,201
2020-12-21T03:57:22.000+10:00,0.0,10,201
2020-12-21T04:00:00.000+10:00,0.0,140,201
2020-12-21T04:57:22.000+10:00,0.0,10,201
2020-12-21T05:00:00.000+10:00,0.0,140,201
2020-12-21T05:57:22.000+10:00,0.0,10,201
2020-12-21T06:00:00.000+10:00,0.0,140,201
2020-12-21T06:57:23.000+10:00,0.0,10,201
2020-12-21T07:00:00.000+10:00,0.0,140,201
2020-12-21T07:57:23.000+10:00,0.0,10,201
2020-12-21T08:00:00.000+10:00,0.0,140,201
2020-12-21T08:57:23.000+10:00,0.0,10,201
2020-12-21T09:00:00.000+10:00,0.0,140,201
2020-12-21T09:57:23.000+10:00,0.0,10,201
2020-12-21T10:00:00.000+10:00,0.0,140,201
2020-12-21T10:57:23.000+10:00,0.0,10,201
2020-12-21T11:00:00.000+10:00,0.0,140,201
2020-12-21T11:57:23.000+10:00,0.0,10,201
2020-12-21T12:00:00.000+10:00,0.0,140,201
2020-12-21T12:57:23.000+10:00,0.0,10,201
2020-12-21T13:00:00.000+10:00,0.0,140,201
2020-12-21T13:57:23.000+10:00,0.0,10,201
2020-12-21T14:00:00.000+10:00,0.0,140,201
2020-12-21T14:57:23.000+10:00,0.0,10,201
2020-12-21T15:00:00.000+10:00,0.0,140,201
2020-12-21T15:57:24.000+10:00,0.0,10,201
2020-12-21T16:00:00.000+10:00,0.0,140,201
2020-12-21T16:57:24.000+10:00,0.0,10,201
2020-12-21T17:00:00.000+10:00,0.0,140,201
2020-12-21T17:45:54.000+10:00,0.2,10,201
2020-12-21T17:48:30.000+10:00,0.2,140,201
2020-12-21T17:57:24.000+10:00,0.0,10,201
2020-12-21T18:00:00.000+10:00,0.0,140,201
2020-12-21T18:57:24.000+10:00,0.0,10,201
2020-12-21T19:00:00.000+10:00,0.0,140,201
2020-12-21T19:10:09.000+10:00,0.2,10,201
2020-12-21T19:12:45.000+10:00,0.2,140,201
2020-12-21T19:33:09.000+10:00,0.2,10,201
2020-12-21T19:35:45.000+10:00,0.2,140,201
2020-12-21T19:41:54.000+10:00,0.2,10,201
2020-12-21T19:44:09.000+10:00,0.2,10,201
2020-12-21T19:44:30.000+10:00,0.2,140,201
2020-12-21T19:46:09.000+10:00,0.4,10,201
2020-12-21T19:46:45.000+10:00,0.2,140,201
2020-12-21T19:48:09.000+10:00,0.2,10,201
2020-12-21T19:48:45.000+10:00,0.4,140,201
2020-12-21T19:50:24.000+10:00,0.2,10,201
2020-12-21T19:50:45.000+10:00,0.2,140,201
2020-12-21T19:53:00.000+10:00,0.2,140,201
2020-12-21T19:53:39.000+10:00,0.2,10,201
2020-12-21T19:56:15.000+10:00,0.2,140,201
2020-12-21T19:56:54.000+10:00,0.2,10,201
2020-12-21T19:57:24.000+10:00,0.0,10,201
2020-12-21T19:59:24.000+10:00,0.2,10,201
2020-12-21T19:59:30.000+10:00,0.2,140,201
2020-12-21T20:00:00.000+10:00,0.0,140,201
2020-12-21T20:02:00.000+10:00,0.2,140,201
2020-12-21T20:04:09.000+10:00,0.2,10,201
2020-12-21T20:06:45.000+10:00,0.2,140,201
2020-12-21T20:08:24.000+10:00,0.2,10,201
2020-12-21T20:11:00.000+10:00,0.2,140,201
2020-12-21T20:13:54.000+10:00,0.2,10,201
2020-12-21T20:16:30.000+10:00,0.2,140,201
2020-12-21T20:16:54.000+10:00,0.4,10,201
2020-12-21T20:19:30.000+10:00,0.4,140,201
2020-12-21T20:19:54.000+10:00,0.2,10,201
2020-12-21T20:22:09.000+10:00,0.2,10,201
2020-12-21T20:22:30.000+10:00,0.2,140,201
2020-12-21T20:24:45.000+10:00,0.2,140,201
2020-12-21T20:24:54.000+10:00,0.2,10,201
2020-12-21T20:27:30.000+10:00,0.2,140,201
2020-12-21T20:28:09.000+10:00,0.2,10,201
2020-12-21T20:30:39.000+10:00,0.4,10,201
2020-12-21T20:30:45.000+10:00,0.2,140,201
2020-12-21T20:32:24.000+10:00,0.2,10,201
2020-12-21T20:33:15.000+10:00,0.4,140,201
2020-12-21T20:35:00.000+10:00,0.2,140,201
2020-12-21T20:35:09.000+10:00,0.2,10,201
2020-12-21T20:37:39.000+10:00,0.2,10,201
2020-12-21T20:37:45.000+10:00,0.2,140,201
2020-12-21T20:40:15.000+10:00,0.2,140,201
2020-12-21T20:40:54.000+10:00,0.2,10,201
2020-12-21T20:43:30.000+10:00,0.2,140,201
2020-12-21T20:45:54.000+10:00,0.2,10,201
2020-12-21T20:48:30.000+10:00,0.2,140,201
2020-12-21T20:53:24.000+10:00,0.4,10,201
2020-12-21T20:56:00.000+10:00,0.4,140,201
2020-12-21T20:57:24.000+10:00,0.0,10,201
2020-12-21T21:00:00.000+10:00,0.0,140,201
2020-12-21T21:03:24.000+10:00,0.2,10,201
2020-12-21T21:06:00.000+10:00,0.2,140,201
2020-12-21T21:14:09.000+10:00,0.2,10,201
2020-12-21T21:16:45.000+10:00,0.2,140,201
2020-12-21T21:22:09.000+10:00,0.2,10,201
2020-12-21T21:24:45.000+10:00,0.2,140,201
2020-12-21T21:29:54.000+10:00,0.2,10,201
2020-12-21T21:32:30.000+10:00,0.2,140,201
2020-12-21T21:36:24.000+10:00,0.2,10,201
2020-12-21T21:39:00.000+10:00,0.2,140,201
2020-12-21T21:43:39.000+10:00,0.2,10,201
2020-12-21T21:46:15.000+10:00,0.2,140,201
2020-12-21T21:51:24.000+10:00,0.2,10,201
2020-12-21T21:54:00.000+10:00,0.2,140,201
2020-12-21T21:57:24.000+10:00,0.0,10,201
2020-12-21T21:59:09.000+10:00,0.4,10,201
2020-12-21T22:00:00.000+10:00,0.0,140,201
2020-12-21T22:01:45.000+10:00,0.4,140,201
2020-12-21T22:05:54.000+10:00,0.2,10,201
2020-12-21T22:08:30.000+10:00,0.2,140,201
2020-12-21T22:09:24.000+10:00,0.2,10,201
2020-12-21T22:12:00.000+10:00,0.2,140,201
2020-12-21T22:15:24.000+10:00,0.2,10,201
2020-12-21T22:18:00.000+10:00,0.2,140,201
2020-12-21T22:28:54.000+10:00,0.2,10,201
2020-12-21T22:31:30.000+10:00,0.2,140,201
2020-12-21T22:37:09.000+10:00,0.2,10,201
2020-12-21T22:39:45.000+10:00,0.2,140,201
2020-12-21T22:45:24.000+10:00,0.2,10,201
2020-12-21T22:48:00.000+10:00,0.2,140,201
2020-12-21T22:51:54.000+10:00,0.2,10,201
2020-12-21T22:54:30.000+10:00,0.2,140,201
2020-12-21T22:57:24.000+10:00,0.0,10,201
2020-12-21T22:57:39.000+10:00,0.2,10,201
2020-12-21T23:00:00.000+10:00,0.0,140,201
2020-12-21T23:00:15.000+10:00,0.2,140,201
2020-12-21T23:02:09.000+10:00,0.2,10,201
2020-12-21T23:04:45.000+10:00,0.2,140,201
2020-12-21T23:05:55.000+10:00,0.2,10,201
2020-12-21T23:08:30.000+10:00,0.2,140,201
2020-12-21T23:09:55.000+10:00,0.2,10,201
2020-12-21T23:12:30.000+10:00,0.2,140,201
2020-12-21T23:14:40.000+10:00,0.2,10,201
2020-12-21T23:17:15.000+10:00,0.2,140,201
2020-12-21T23:20:40.000+10:00,0.2,10,201
2020-12-21T23:23:15.000+10:00,0.2,140,201
2020-12-21T23:26:55.000+10:00,0.2,10,201
2020-12-21T23:29:30.000+10:00,0.2,140,201
2020-12-21T23:31:25.000+10:00,0.4,10,201
2020-12-21T23:34:00.000+10:00,0.4,140,201
2020-12-21T23:38:40.000+10:00,0.2,10,201
2020-12-21T23:41:15.000+10:00,0.2,140,201
2020-12-21T23:45:55.000+10:00,0.2,10,201
2020-12-21T23:48:30.000+10:00,0.2,140,201
2020-12-21T23:49:40.000+10:00,0.2,10,201
2020-12-21T23:52:15.000+10:00,0.2,140,201
2020-12-21T23:55:25.000+10:00,0.2,10,201
2020-12-21T23:57:25.000+10:00,0.0,10,201
2020-12-21T23:58:00.000+10:00,0.2,140,201
2020-12-22T00:00:00.000+10:00,0.0,140,201
2020-12-22T00:01:55.000+10:00,0.2,10,201
2020-12-22T00:04:30.000+10:00,0.2,140,201
2020-12-22T00:06:10.000+10:00,0.2,10,201
2020-12-22T00:08:45.000+10:00,0.2,140,201
2020-12-22T00:09:25.000+10:00,0.2,10,201
2020-12-22T00:12:00.000+10:00,0.2,140,201
2020-12-22T00:13:10.000+10:00,0.2,10,201
2020-12-22T00:15:45.000+10:00,0.2,140,201
2020-12-22T00:20:40.000+10:00,0.2,10,201
2020-12-22T00:23:15.000+10:00,0.2,140,201
2020-12-22T00:26:40.000+10:00,0.2,10,201
2020-12-22T00:29:15.000+10:00,0.2,140,201
2020-12-22T00:37:25.000+10:00,0.2,10,201
2020-12-22T00:40:00.000+10:00,0.2,140,201
2020-12-22T00:48:40.000+10:00,0.2,10,201
2020-12-22T00:51:15.000+10:00,0.2,140,201
2020-12-22T00:57:25.000+10:00,0.0,10,201
2020-12-22T01:00:00.000+10:00,0.0,140,201
2020-12-22T01:03:55.000+10:00,0.4,10,201
2020-12-22T01:06:30.000+10:00,0.4,140,201
2020-12-22T01:20:25.000+10:00,0.2,10,201
2020-12-22T01:23:00.000+10:00,0.2,140,201
2020-12-22T01:41:55.000+10:00,0.2,10,201
2020-12-22T01:44:30.000+10:00,0.2,140,201
2020-12-22T01:52:25.000+10:00,0.2,10,201
2020-12-22T01:55:00.000+10:00,0.2,140,201
2020-12-22T01:57:25.000+10:00,0.0,10,201
2020-12-22T02:00:00.000+10:00,0.0,140,201
2020-12-22T02:08:40.000+10:00,0.2,10,201
2020-12-22T02:11:15.000+10:00,0.2,140,201
2020-12-22T02:57:25.000+10:00,0.0,10,201
2020-12-22T03:00:00.000+10:00,0.0,140,201
2020-12-22T03:57:25.000+10:00,0.0,10,201
2020-12-22T04:00:00.000+10:00,0.0,140,201
2020-12-22T04:57:25.000+10:00,0.0,10,201
2020-12-22T05:00:00.000+10:00,0.0,140,201
2020-12-22T05:57:25.000+10:00,0.0,10,201
2020-12-22T06:00:00.000+10:00,0.0,140,201
2020-12-22T06:57:25.000+10:00,0.0,10,201
2020-12-22T07:00:00.000+10:00,0.0,140,201
2020-12-22T07:57:26.000+10:00,0.0,10,201
2020-12-22T08:00:00.000+10:00,0.0,140,201
2020-12-22T08:57:26.000+10:00,0.0,10,201
2020-12-22T09:00:00.000+10:00,0.0,140,201
2020-12-22T09:57:26.000+10:00,0.0,10,201
2020-12-22T10:00:00.000+10:00,0.0,140,201
2020-12-22T10:57:26.000+10:00,0.0,10,201
2020-12-22T11:00:00.000+10:00,0.0,140,201
2020-12-22T11:16:41.000+10:00,0.2,10,201
2020-12-22T11:19:15.000+10:00,0.2,140,201
2020-12-22T11:57:26.000+10:00,0.0,10,201
2020-12-22T12:00:00.000+10:00,0.0,140,201
2020-12-22T12:57:26.000+10:00,0.0,10,201
2020-12-22T13:00:00.000+10:00,0.0,140,201
2020-12-22T13:57:26.000+10:00,0.0,10,201
2020-12-22T14:00:00.000+10:00,0.0,140,201
2020-12-22T14:57:26.000+10:00,0.0,10,201
2020-12-22T15:00:00.000+10:00,0.0,140,201
2020-12-22T15:57:27.000+10:00,0.0,10,201
2020-12-22T16:00:00.000+10:00,0.0,140,201
2020-12-22T16:57:27.000+10:00,0.0,10,201
2020-12-22T17:00:00.000+10:00,0.0,140,201
2020-12-22T17:57:27.000+10:00,0.0,10,201
2020-12-22T18:00:00.000+10:00,0.0,140,201
2020-12-22T18:57:27.000+10:00,0.0,10,201
2020-12-22T19:00:00.000+10:00,0.0,140,201
2020-12-22T19:57:27.000+10:00,0.0,10,201
2020-12-22T20:00:00.000+10:00,0.0,140,201
2020-12-22T20:57:27.000+10:00,0.0,10,201
2020-12-22T21:00:00.000+10:00,0.0,140,201
2020-12-22T21:57:27.000+10:00,0.0,10,201
2020-12-22T22:00:00.000+10:00,0.0,140,201
2020-12-22T22:57:27.000+10:00,0.0,10,201
2020-12-22T23:00:00.000+10:00,0.0,140,201
2020-12-22T23:57:28.000+10:00,0.0,10,201
2020-12-23T00:00:00.000+10:00,0.0,140,201
2020-12-23T00:57:28.000+10:00,0.0,10,201
2020-12-23T01:00:00.000+10:00,0.0,140,201
2020-12-23T01:57:28.000+10:00,0.0,10,201
2020-12-23T02:00:00.000+10:00,0.0,140,201
2020-12-23T02:57:28.000+10:00,0.0,10,201
2020-12-23T03:00:00.000+10:00,0.0,140,201
2020-12-23T03:57:28.000+10:00,0.0,10,201
2020-12-23T04:00:00.000+10:00,0.0,140,201
2020-12-23T04:57:28.000+10:00,0.0,10,201
2020-12-23T05:00:00.000+10:00,0.0,140,201
2020-12-23T05:57:28.000+10:00,0.0,10,201
2020-12-23T06:00:00.000+10:00,0.0,140,201
2020-12-23T06:57:28.000+10:00,0.0,10,201
2020-12-23T07:00:00.000+10:00,0.0,140,201
2020-12-23T07:57:29.000+10:00,0.0,10,201
2020-12-23T08:00:00.000+10:00,0.0,140,201
2020-12-23T08:57:29.000+10:00,0.0,10,201
2020-12-23T09:00:00.000+10:00,0.0,140,201
2020-12-23T09:57:29.000+10:00,0.0,10,201
2020-12-23T10:00:00.000+10:00,0.0,140,201
2020-12-23T10:57:29.000+10:00,0.0,10,201
2020-12-23T11:00:00.000+10:00,0.0,140,201
2020-12-23T11:57:29.000+10:00,0.0,10,201
2020-12-23T12:00:00.000+10:00,0.0,140,201
2020-12-23T12:57:29.000+10:00,0.0,10,201
2020-12-23T13:00:00.000+10:00,0.0,140,201
2020-12-23T13:57:29.000+10:00,0.0,10,201
2020-12-23T14:00:00.000+10:00,0.0,140,201
2020-12-23T14:57:29.000+10:00,0.0,10,201
2020-12-23T15:00:00.000+10:00,0.0,140,201
2020-12-23T15:57:30.000+10:00,0.0,10,201
2020-12-23T16:00:00.000+10:00,0.0,140,201
2020-12-23T16:57:30.000+10:00,0.0,10,201
2020-12-23T17:00:00.000+10:00,0.0,140,201
2020-12-23T17:57:30.000+10:00,0.0,10,201
2020-12-23T18:00:00.000+10:00,0.0,140,201
2020-12-23T18:57:30.000+10:00,0.0,10,201
2020-12-23T19:00:00.000+10:00,0.0,140,201
2020-12-23T19:57:30.000+10:00,0.0,10,201
2020-12-23T20:00:00.000+10:00,0.0,140,201
2020-12-23T20:57:30.000+10:00,0.0,10,201
2020-12-23T21:00:00.000+10:00,0.0,140,201
2020-12-23T21:57:30.000+10:00,0.0,10,201
2020-12-23T22:00:00.000+10:00,0.0,140,201
2020-12-23T22:57:30.000+10:00,0.0,10,201
2020-12-23T23:00:00.000+10:00,0.0,140,201
2020-12-23T23:57:31.000+10:00,0.0,10,201
2020-12-24T00:00:00.000+10:00,0.0,140,201
2020-12-24T00:57:31.000+10:00,0.0,10,201
2020-12-24T01:00:00.000+10:00,0.0,140,201
2020-12-24T01:57:31.000+10:00,0.0,10,201
2020-12-24T02:00:00.000+10:00,0.0,140,201
2020-12-24T02:57:31.000+10:00,0.0,10,201
2020-12-24T03:00:00.000+10:00,0.0,140,201
2020-12-24T03:57:31.000+10:00,0.0,10,201
2020-12-24T04:00:00.000+10:00,0.0,140,201
2020-12-24T04:57:31.000+10:00,0.0,10,201
2020-12-24T05:00:00.000+10:00,0.0,140,201
2020-12-24T05:57:31.000+10:00,0.0,10,201
2020-12-24T06:00:00.000+10:00,0.0,140,201
2020-12-24T06:57:31.000+10:00,0.0,10,201
2020-12-24T07:00:00.000+10:00,0.0,140,201
2020-12-24T07:57:32.000+10:00,0.0,10,201
2020-12-24T08:00:00.000+10:00,0.0,140,201
2020-12-24T08:57:32.000+10:00,0.0,10,201
2020-12-24T09:00:00.000+10:00,0.0,140,201
2020-12-24T09:57:32.000+10:00,0.0,10,201
2020-12-24T10:00:00.000+10:00,0.0,140,201
2020-12-24T10:57:32.000+10:00,0.0,10,201
2020-12-24T11:00:00.000+10:00,0.0,140,201
2020-12-24T11:57:32.000+10:00,0.0,10,201
2020-12-24T12:00:00.000+10:00,0.0,140,201
2020-12-24T12:57:32.000+10:00,0.0,10,201
2020-12-24T13:00:00.000+10:00,0.0,140,201
2020-12-24T13:57:32.000+10:00,0.0,10,201
2020-12-24T14:00:00.000+10:00,0.0,140,201
2020-12-24T14:57:32.000+10:00,0.0,10,201
2020-12-24T15:00:00.000+10:00,0.0,140,201
2020-12-24T15:57:33.000+10:00,0.0,10,201
2020-12-24T16:00:00.000+10:00,0.0,140,201
2020-12-24T16:57:33.000+10:00,0.0,10,201
2020-12-24T17:00:00.000+10:00,0.0,140,201
2020-12-24T17:57:33.000+10:00,0.0,10,201
2020-12-24T18:00:00.000+10:00,0.0,140,201
2020-12-24T18:57:33.000+10:00,0.0,10,201
2020-12-24T19:00:00.000+10:00,0.0,140,201
2020-12-24T19:57:33.000+10:00,0.0,10,201
2020-12-24T20:00:00.000+10:00,0.0,140,201
2020-12-24T20:57:33.000+10:00,0.0,10,201
2020-12-24T21:00:00.000+10:00,0.0,140,201
2020-12-24T21:57:33.000+10:00,0.0,10,201
2020-12-24T22:00:00.000+10:00,0.0,140,201
2020-12-24T22:57:33.000+10:00,0.0,10,201
2020-12-24T23:00:00.000+10:00,0.0,140,201
2020-12-24T23:57:34.000+10:00,0.0,10,201
2020-12-25T00:00:00.000+10:00,0.0,140,201
2020-12-25T00:57:34.000+10:00,0.0,10,201
2020-12-25T01:00:00.000+10:00,0.0,140,201
2020-12-25T01:57:34.000+10:00,0.0,10,201
2020-12-25T02:00:00.000+10:00,0.0,140,201
2020-12-25T02:57:34.000+10:00,0.0,10,201
2020-12-25T03:00:00.000+10:00,0.0,140,201
2020-12-25T03:57:34.000+10:00,0.0,10,201
2020-12-25T04:00:00.000+10:00,0.0,140,201
2020-12-25T04:57:34.000+10:00,0.0,10,201
2020-12-25T05:00:00.000+10:00,0.0,140,201
2020-12-25T05:57:34.000+10:00,0.0,10,201
2020-12-25T06:00:00.000+10:00,0.0,140,201
2020-12-25T06:57:34.000+10:00,0.0,10,201
2020-12-25T07:00:00.000+10:00,0.0,140,201
2020-12-25T07:57:35.000+10:00,0.0,10,201
2020-12-25T08:00:00.000+10:00,0.0,140,201
2020-12-25T08:57:35.000+10:00,0.0,10,201
2020-12-25T09:00:00.000+10:00,0.0,140,201
2020-12-25T09:57:35.000+10:00,0.0,10,201
2020-12-25T10:00:00.000+10:00,0.0,140,201
2020-12-25T10:57:35.000+10:00,0.0,10,201
2020-12-25T11:00:00.000+10:00,0.0,140,201
2020-12-25T11:57:35.000+10:00,0.0,10,201
2020-12-25T12:00:00.000+10:00,0.0,140,201
2020-12-25T12:57:35.000+10:00,0.0,10,201
2020-12-25T13:00:00.000+10:00,0.0,140,201
2020-12-25T13:57:35.000+10:00,0.0,10,201
2020-12-25T14:00:00.000+10:00,0.0,140,201
2020-12-25T14:57:35.000+10:00,0.0,10,201
2020-12-25T15:00:00.000+10:00,0.0,140,201
